T,V_Proc,V_set,Error,Out,Calc,P,I,D,dt
3.4369850158691406,4.619140625,3.8,0.8191406250000002,61.85043542230684,7.237112453922499,0.4177617187500001,-0.04105898374126985,6.860409718913769,0.0320281982421875
3.457002639770508,4.6484375,3.8,0.8484375000000002,61.285809340743036,0.5646260815638005,0.4327031250000001,-0.014432450773026646,0.14635540733682706,0.020017623901367188
3.4790220260620117,2.3779296875,3.8,-1.4220703124999998,72.34739905759844,-11.061589716855407,-0.7252558593749999,-0.024930158749407776,-10.311403698730999,0.022019386291503906
3.49503755569458,2.34375,3.8,-1.4562499999999998,73.33965695127395,-0.9922578936755189,-0.7426875,-0.03615448871228916,-0.21341590496322982,0.01601552963256836
3.511051654815674,2.3876953125,3.8,-1.4123046874999998,73.82955560259582,-0.48989865132186317,-0.7202753906249999,-0.044039649453413994,0.2744163887565507,0.01601409912109375
3.5310702323913574,2.3828125,3.8,-1.4171874999999998,74.62011815138854,-0.7905625487927281,-0.722765625,-0.04340551795212978,-0.024391405840598353,0.020018577575683594
3.5480854511260986,2.3291015625,3.8,-1.4708984374999998,75.73420302308995,-1.1140848717014151,-0.7501582031249999,-0.0482625661200979,-0.3156641024563174,0.01701521873474121
3.563098669052124,2.4267578125,3.8,-1.3732421874999998,75.83914302777475,-0.10494000468480602,-0.7003535156249999,-0.05505496611237086,0.6504684770525647,0.01501321792602539
3.579113245010376,4.6630859375,3.8,0.8630859375000002,61.46553649734154,14.373606530433213,0.4401738281250001,-0.030896611373489338,13.964329313681702,0.016014575958251953
3.595128059387207,2.36328125,3.8,-1.4367187499999998,76.59913765438262,-15.133601157041072,-0.7327265624999999,-0.04039164803141627,-14.360482946509656,0.016014814376831055
3.6111435890197754,2.4072265625,3.8,-1.3927734374999998,77.08203787232056,-0.4829002179379431,-0.710314453125,-0.046977642622809956,0.2743918778098669,0.01601552963256836
3.6271567344665527,2.34375,3.8,-1.4562499999999998,78.27380751561698,-1.1917696432964247,-0.7426875,-0.05267930844442063,-0.3964028348520041,0.016013145446777344
3.643171548843384,2.3876953125,3.8,-1.4123046874999998,78.77609936315757,-0.5022918475405849,-0.7202753906249999,-0.05642058965143822,0.2744041327358533,0.016014814376831055
3.65818452835083,2.412109375,3.8,-1.3878906249999998,79.38305601652581,-0.6069566533682428,-0.7078242187499999,-0.06175213637625071,0.1626197017580079,0.015012979507446289
3.6752004623413086,4.6142578125,3.8,0.8142578125000002,66.05987818256976,13.323177833956057,0.4152714843750001,-0.03377783144738611,12.941684181028444,0.017015933990478516
3.691215991973877,4.677734375,3.8,0.8777343750000002,65.23066582412082,0.8292123584489437,0.4476445312500001,-0.014775996304197576,0.3963438235031411,0.01601552963256836
3.7062294483184814,2.373046875,3.8,-1.4269531249999998,81.33815783627206,-16.107492012151244,-0.7277460937499999,-0.02893363973328474,-15.35081227866796,0.015013456344604492
3.722243547439575,2.36328125,3.8,-1.4367187499999998,82.17078756799572,-0.8326297317236556,-0.7327265624999999,-0.03892174949997769,-0.060981419723677946,0.01601409912109375
3.736255645751953,2.412109375,3.8,-1.3878906249999998,82.58012798409543,-0.40934041609970556,-0.7078242187499999,-0.04998738211770351,0.3484711847679978,0.01401209831237793
3.7512705326080322,2.34375,3.8,-1.4562499999999998,83.83551806434203,-1.2553900802465938,-0.7426875,-0.05742525677929637,-0.45527732346729755,0.015014886856079102
3.7652838230133057,2.3876953125,3.8,-1.4123046874999998,84.30831869068015,-0.4728006263381338,-0.7202753906249999,-0.06612262240157818,0.3135973866884443,0.014013290405273438
3.7782955169677734,2.421875,3.8,-1.3781249999999998,84.82599697330596,-0.517678282625802,-0.7028437499999999,-0.07751891192035085,0.2626843792945488,0.013011693954467773
3.7953100204467773,4.638671875,3.8,0.8386718750000002,71.41401674785956,13.4119802254464,0.4277226562500001,-0.04460852575343455,13.028866094949834,0.017014503479003906
3.8093223571777344,2.3828125,3.8,-1.4171874999999998,88.29108564552376,-16.87706889766421,-0.722765625,-0.055208465613230825,-16.099094807050978,0.014012336730957031
3.824336528778076,2.3779296875,3.8,-1.4220703124999998,89.11005279095615,-0.8189671454323846,-0.7252558593749999,-0.06118992803661413,-0.032521358020770476,0.015014171600341797
3.8403520584106445,2.36328125,3.8,-1.4367187499999998,89.99733188364392,-0.8872790926877838,-0.7327265624999999,-0.06308857091782823,-0.09146395926995565,0.01601552963256836
3.858368396759033,2.4169921875,3.8,-1.3830078124999998,90.46315937256557,-0.4658274889216435,-0.705333984375,-0.05861699924002418,0.2981234946933806,0.018016338348388672
3.872380256652832,2.3388671875,3.8,-1.4611328124999998,91.83363469886251,-1.3704753262969442,-0.7451777343749999,-0.06773420924370706,-0.5575633826782372,0.014011859893798828
3.8863930702209473,2.36328125,3.8,-1.4367187499999998,92.46737999194002,-0.6337452930775105,-0.7327265624999999,-0.07524542945796799,0.17422669888045736,0.014012813568115234
3.90240740776062,2.431640625,3.8,-1.3683593749999998,92.81118354979678,-0.3438035578567647,-0.69786328125,-0.07280385950959185,0.42686358290282717,0.01601433753967285
3.9364376068115234,4.658203125,3.8,0.8582031250000002,85.84597241406414,6.965211135732649,0.4376835937500001,-0.015374239665604517,6.542901781648253,0.03403019905090332
3.959458589553833,2.3828125,3.8,-1.4171874999999998,96.47774394542377,-10.631771531359632,-0.722765625,-0.02502028128842905,-9.883985625071203,0.02302098274230957
3.9784762859344482,2.3779296875,3.8,-1.4220703124999998,97.26152732676593,-0.7837833813421626,-0.7252558593749999,-0.03285242230063808,-0.02567509966652459,0.019017696380615234
3.993490219116211,2.353515625,3.8,-1.4464843749999998,98.20545909054806,-0.9439317637821258,-0.7377070312499999,-0.043615360261470254,-0.1626093722706557,0.015013933181762695
4.007502555847168,2.4169921875,3.8,-1.3830078124999998,98.5117360168333,-0.3062769262852379,-0.705333984375,-0.05394777414327415,0.45300483223303617,0.014012336730957031
4.025519371032715,2.353515625,3.8,-1.4464843749999998,99.65505091852532,-1.1433149016920225,-0.7377070312499999,-0.053289428773591684,-0.35231844166843107,0.018016815185546875
4.041533708572388,4.62890625,3.8,0.8289062500000002,85.05383388584791,14.601217032677413,0.4227421875000001,-0.029984414302408675,14.208459259479822,0.01601433753967285
4.0555455684661865,4.66796875,3.8,0.8679687500000002,84.34765167982069,0.7061822060272249,0.4426640625000001,-0.015263547811893806,0.2787816913391186,0.014011859893798828
4.071560621261597,2.3681640625,3.8,-1.4318359374999998,99.46677609999035,-15.119124420169667,-0.730236328125,-0.02861893227571621,-14.36026915976895,0.016015052795410156
4.084572076797485,2.3828125,3.8,-1.4171874999999998,100.12036110991609,-0.6535850099257372,-0.722765625,-0.04340046749252735,0.11258108256679006,0.013011455535888672
4.099585771560669,2.3876953125,3.8,-1.4123046874999998,100.85975046964235,-0.7393893597262565,-0.7202753906249999,-0.05163636000515037,0.0325223909038938,0.015013694763183594
4.113598823547363,2.3486328125,3.8,-1.4513671874999998,101.9403406297484,-1.080590160106059,-0.7401972656249999,-0.06163491915141228,-0.27875797532964697,0.014013051986694336
4.129614591598511,2.421875,3.8,-1.3781249999999998,102.24858956944304,-0.3082489396946384,-0.7028437499999999,-0.06271817815760836,0.45731298846296986,0.01601576805114746
4.144628286361694,2.36328125,3.8,-1.4367187499999998,103.43895422353502,-1.1903646540919777,-0.7327265624999999,-0.06736940074525236,-0.39026869084672555,0.015013694763183594
4.1586408615112305,4.658203125,3.8,0.8582031250000002,86.6710772228991,16.767877000635924,0.4376835937500001,-0.04739494150534223,16.377588348391267,0.014012575149536133
4.172653436660767,4.6875,3.8,0.8875000000000002,86.03931440558209,0.6317628173170083,0.4526250000000001,-0.029937778619901573,0.20907559593690983,0.014012575149536133
4.187667369842529,2.3681640625,3.8,-1.4318359374999998,102.25855112735684,-16.21923672177474,-0.730236328125,-0.04111002793745037,-15.44789036571229,0.015013933181762695
